user_id,event_date_month,monthly_avg_duration,user_global_avg_duration,is_at_risk
U269,2023-06,0 days 00:35:10.843129631,0 days 00:35:16.129622624,False
U269,2023-07,0 days 00:32:12.794946167,0 days 00:35:16.129622624,False
U269,2023-08,0 days 00:32:05.868149738,0 days 00:35:16.129622624,False
U269,2023-09,0 days 00:31:37.020874643,0 days 00:35:16.129622624,False
U269,2023-10,0 days 00:49:03.227573014,0 days 00:35:16.129622624,False
U269,2023-11,0 days 00:28:40.503330139,0 days 00:35:16.129622624,False
U269,2023-12,0 days 00:30:09.797714528,0 days 00:35:16.129622624,False
U270,2023-04,0 days 01:03:44.274873960,0 days 00:36:38.389201992,False
U270,2023-05,0 days 00:00:44.039681880,0 days 00:36:38.389201992,True
U270,2023-06,0 days 00:36:51.409216635,0 days 00:36:38.389201992,False
U270,2023-08,0 days 00:45:27.092064070,0 days 00:36:38.389201992,False
U271,2023-05,0 days 00:38:22.121497997,0 days 00:39:04.115610812,False
U271,2023-06,0 days 00:41:03.540591851,0 days 00:39:04.115610812,False
U271,2023-07,0 days 00:29:49.040388764,0 days 00:39:04.115610812,False
U271,2023-08,0 days 00:43:43.988151207,0 days 00:39:04.115610812,False
U271,2023-09,0 days 00:55:07.881856517,0 days 00:39:04.115610812,False
U271,2023-10,0 days 00:56:44.931115828,0 days 00:39:04.115610812,False
U271,2023-11,0 days 00:24:50.719764361,0 days 00:39:04.115610812,True
U271,2023-12,0 days 00:19:42.814943611,0 days 00:39:04.115610812,True
U272,2023-05,0 days 00:31:47.260822946,0 days 00:35:43.577356503,False
U272,2023-06,0 days 00:32:30.648145310,0 days 00:35:43.577356503,False
U272,2023-07,0 days 00:39:49.021352932,0 days 00:35:43.577356503,False
U273,2023-03,0 days 00:44:12.915033816,0 days 00:41:27.639107421,False
U273,2023-04,0 days 00:40:22.543019020,0 days 00:41:27.639107421,False
U273,2023-05,0 days 00:28:48.514677102,0 days 00:41:27.639107421,True
U273,2023-06,0 days 00:39:41.420434788,0 days 00:41:27.639107421,False
U273,2023-07,0 days 00:25:31.383711761,0 days 00:41:27.639107421,True
U273,2023-08,0 days 00:41:10.908815764,0 days 00:41:27.639107421,False
U273,2023-09,0 days 00:58:04.140258341,0 days 00:41:27.639107421,False
U273,2023-10,0 days 00:49:27.344413342,0 days 00:41:27.639107421,False
U273,2023-11,0 days 00:51:49.932763072,0 days 00:41:27.639107421,False
U273,2023-12,0 days 00:26:32.575523250,0 days 00:41:27.639107421,True
U274,2023-06,0 days 00:38:02.372922311,0 days 00:34:37.689184150,False
U274,2023-07,0 days 00:42:43.997281547,0 days 00:34:37.689184150,False
U274,2023-08,0 days 00:28:25.236478492,0 days 00:34:37.689184150,False
U274,2023-09,0 days 00:32:19.008678756,0 days 00:34:37.689184150,False
U274,2023-10,0 days 00:30:22.119364725,0 days 00:34:37.689184150,False
U274,2023-11,0 days 00:23:55.513966523,0 days 00:34:37.689184150,True
U274,2023-12,0 days 00:41:47.585674724,0 days 00:34:37.689184150,False
U275,2023-02,0 days 00:20:14.464000618,0 days 00:36:07.715019657,True
U275,2023-03,0 days 00:41:30.904856010,0 days 00:36:07.715019657,False
U275,2023-04,0 days 00:34:38.848305262,0 days 00:36:07.715019657,False
U275,2023-05,0 days 00:39:16.903375107,0 days 00:36:07.715019657,False
U275,2023-06,0 days 00:42:07.688808387,0 days 00:36:07.715019657,False
U275,2023-07,0 days 00:18:43.511599849,0 days 00:36:07.715019657,True
U275,2023-08,0 days 00:39:33.787095,0 days 00:36:07.715019657,False
U275,2023-09,0 days 00:34:29.380667086,0 days 00:36:07.715019657,False
U277,2023-06,0 days 00:13:50.579439621,0 days 00:37:24.521586524,True
U277,2023-07,0 days 00:37:24.750283889,0 days 00:37:24.521586524,False
U277,2023-08,0 days 00:36:56.444197849,0 days 00:37:24.521586524,False
U277,2023-09,0 days 00:27:44.226885937,0 days 00:37:24.521586524,False
U277,2023-10,0 days 00:39:27.400037019,0 days 00:37:24.521586524,False
U277,2023-11,0 days 00:45:48.098436501,0 days 00:37:24.521586524,False
U277,2023-12,0 days 00:49:43.404837841,0 days 00:37:24.521586524,False
U278,2023-01,0 days 00:26:08.804749504,0 days 00:28:12.000655160,False
U278,2023-02,0 days 00:28:50.561209611,0 days 00:28:12.000655160,False
U278,2023-03,0 days 00:29:26.321206608,0 days 00:28:12.000655160,False
U278,2023-04,0 days 00:26:57.109800936,0 days 00:28:12.000655160,False
U279,2023-02,0 days 00:41:16.231405887,0 days 00:35:50.119397414,False
U279,2023-03,0 days 00:27:21.081689772,0 days 00:35:50.119397414,False
U279,2023-04,0 days 00:30:10.937515961,0 days 00:35:50.119397414,False
U279,2023-05,0 days 00:24:47.076978355,0 days 00:35:50.119397414,True
U279,2023-06,0 days 00:31:38.477612993,0 days 00:35:50.119397414,False
U279,2023-07,0 days 00:38:43.901812037,0 days 00:35:50.119397414,False
U279,2023-08,0 days 00:34:22.991523144,0 days 00:35:50.119397414,False
U279,2023-09,0 days 00:36:12.552869664,0 days 00:35:50.119397414,False
U279,2023-10,0 days 00:41:21.436236269,0 days 00:35:50.119397414,False
U279,2023-11,0 days 00:47:40.823094766,0 days 00:35:50.119397414,False
U279,2023-12,0 days 00:41:02.628761114,0 days 00:35:50.119397414,False
U280,2023-01,0 days 00:30:52.312636407,0 days 00:33:53.046082501,False
U280,2023-02,0 days 00:41:16.329257092,0 days 00:33:53.046082501,False
U280,2023-03,0 days 00:27:48.921326427,0 days 00:33:53.046082501,False
U280,2023-04,0 days 00:33:42.212873712,0 days 00:33:53.046082501,False
U280,2023-05,0 days 00:28:13.286213961,0 days 00:33:53.046082501,False
U280,2023-06,0 days 00:41:24.026063953,0 days 00:33:53.046082501,False
U280,2023-07,0 days 00:34:33.155406800,0 days 00:33:53.046082501,False
U280,2023-08,0 days 00:30:11.682759551,0 days 00:33:53.046082501,False
U280,2023-09,0 days 00:33:19.749773891,0 days 00:33:53.046082501,False
U280,2023-10,0 days 00:38:47.972175427,0 days 00:33:53.046082501,False
U280,2023-11,0 days 00:29:47.618664644,0 days 00:33:53.046082501,False
U280,2023-12,0 days 00:36:43.985523297,0 days 00:33:53.046082501,False
U282,2023-05,0 days 00:54:38.427901988,0 days 00:35:24.216570720,False
U282,2023-06,0 days 00:38:48.588868170,0 days 00:35:24.216570720,False
U282,2023-07,0 days 00:23:50.843910099,0 days 00:35:24.216570720,True
U282,2023-08,0 days 00:40:10.635043694,0 days 00:35:24.216570720,False
U282,2023-09,0 days 00:22:30.162107566,0 days 00:35:24.216570720,True
U282,2023-10,0 days 00:22:03.625225860,0 days 00:35:24.216570720,True
U282,2023-11,0 days 00:43:22.845920016,0 days 00:35:24.216570720,False
U282,2023-12,0 days 00:44:20.300379121,0 days 00:35:24.216570720,False
U284,2023-06,0 days 00:41:02.775226532,0 days 00:39:50.168990781,False
U284,2023-07,0 days 00:45:24.907655563,0 days 00:39:50.168990781,False
U284,2023-08,0 days 00:33:54.069236588,0 days 00:39:50.168990781,False
U284,2023-09,0 days 00:35:23.658722831,0 days 00:39:50.168990781,False
U284,2023-10,0 days 00:45:35.322311730,0 days 00:39:50.168990781,False
U284,2023-11,0 days 00:39:50.623588007,0 days 00:39:50.168990781,False
U284,2023-12,0 days 00:37:40.956819229,0 days 00:39:50.168990781,False
U285,2023-03,0 days 00:28:34.693942028,0 days 00:34:28.350139940,False
U285,2023-04,0 days 00:38:18.597779664,0 days 00:34:28.350139940,False
U285,2023-05,0 days 00:37:57.013213887,0 days 00:34:28.350139940,False
U285,2023-06,0 days 00:21:08.922758339,0 days 00:34:28.350139940,True
U285,2023-07,0 days 00:27:07.890518424,0 days 00:34:28.350139940,False
U285,2023-08,0 days 00:38:11.963645084,0 days 00:34:28.350139940,False
U285,2023-09,0 days 00:40:52.482171742,0 days 00:34:28.350139940,False
U285,2023-10,0 days 00:34:53.624663831,0 days 00:34:28.350139940,False
U285,2023-11,0 days 00:28:47.020564053,0 days 00:34:28.350139940,False
U285,2023-12,0 days 00:44:08.670417051,0 days 00:34:28.350139940,False
U286,2023-05,0 days 00:52:18.704969920,0 days 00:41:19.533042784,False
U286,2023-06,0 days 00:36:44.696565386,0 days 00:41:19.533042784,False
U286,2023-07,0 days 00:52:09.941486836,0 days 00:41:19.533042784,False
U286,2023-08,0 days 00:30:06.785614288,0 days 00:41:19.533042784,False
U286,2023-09,0 days 00:48:58.189803902,0 days 00:41:19.533042784,False
U286,2023-10,0 days 00:35:16.111258339,0 days 00:41:19.533042784,False
U286,2023-11,0 days 00:41:34.654753381,0 days 00:41:19.533042784,False
U286,2023-12,0 days 00:38:36.114342124,0 days 00:41:19.533042784,False
U287,2023-06,0 days 00:39:58.813153462,0 days 00:31:11.456419735,False
U287,2023-07,0 days 00:20:12.387886720,0 days 00:31:11.456419735,True
U287,2023-08,0 days 00:23:56.567947979,0 days 00:31:11.456419735,False
U287,2023-09,0 days 00:38:45.171293389,0 days 00:31:11.456419735,False
U287,2023-10,0 days 00:37:44.589787353,0 days 00:31:11.456419735,False
U287,2023-11,0 days 00:28:41.307118002,0 days 00:31:11.456419735,False
U287,2023-12,0 days 00:23:27.788126465,0 days 00:31:11.456419735,False
U288,2023-04,0 days 00:36:37.318211506,0 days 00:35:11.001734508,False
U288,2023-05,0 days 00:39:37.639522446,0 days 00:35:11.001734508,False
U288,2023-06,0 days 00:30:59.321488419,0 days 00:35:11.001734508,False
U288,2023-07,0 days 00:21:49.313718516,0 days 00:35:11.001734508,True
U288,2023-08,0 days 00:44:28.952588819,0 days 00:35:11.001734508,False
U288,2023-09,0 days 00:32:44.773709285,0 days 00:35:11.001734508,False
U288,2023-10,0 days 00:35:40.355865034,0 days 00:35:11.001734508,False
U288,2023-11,0 days 00:29:52.626052375,0 days 00:35:11.001734508,False
U288,2023-12,0 days 00:37:41.198321222,0 days 00:35:11.001734508,False
U289,2023-03,0 days 00:13:28.560899090,0 days 00:31:17.331150092,True
U289,2023-04,0 days 00:37:00.864421808,0 days 00:31:17.331150092,False
U289,2023-05,0 days 00:29:02.975186474,0 days 00:31:17.331150092,False
U289,2023-06,0 days 00:38:15.702546047,0 days 00:31:17.331150092,False
U289,2023-07,0 days 00:40:39.217569335,0 days 00:31:17.331150092,False
U289,2023-08,0 days 00:26:07.940744084,0 days 00:31:17.331150092,False
U289,2023-09,0 days 00:50:14.798401629,0 days 00:31:17.331150092,False
U289,2023-10,0 days 00:22:55.313114051,0 days 00:31:17.331150092,False
U289,2023-11,0 days 00:48:30.622164826,0 days 00:31:17.331150092,False
U289,2023-12,0 days 00:29:50.386327763,0 days 00:31:17.331150092,False
U290,2023-04,0 days 00:34:16.451296272,0 days 00:34:37.400115980,False
U290,2023-05,0 days 00:41:31.380289978,0 days 00:34:37.400115980,False
U290,2023-06,0 days 00:27:03.414605043,0 days 00:34:37.400115980,False
U290,2023-07,0 days 00:29:29.219720873,0 days 00:34:37.400115980,False
U290,2023-08,0 days 00:38:36.621660678,0 days 00:34:37.400115980,False
U290,2023-09,0 days 00:41:18.549568443,0 days 00:34:37.400115980,False
U290,2023-10,0 days 00:30:37.338170331,0 days 00:34:37.400115980,False
U290,2023-11,0 days 00:26:54.496257865,0 days 00:34:37.400115980,False
U290,2023-12,0 days 00:44:38.611086317,0 days 00:34:37.400115980,False
U291,2023-03,0 days 00:38:12.042961031,0 days 00:40:51.402324850,False
U291,2023-04,0 days 00:50:17.082842590,0 days 00:40:51.402324850,False
U291,2023-05,0 days 00:36:01.741742473,0 days 00:40:51.402324850,False
U291,2023-06,0 days 00:45:43.454113585,0 days 00:40:51.402324850,False
U291,2023-07,0 days 00:32:38.074530420,0 days 00:40:51.402324850,False
U291,2023-08,0 days 00:43:16.436215608,0 days 00:40:51.402324850,False
U291,2023-09,0 days 00:35:18.663602618,0 days 00:40:51.402324850,False
U291,2023-10,0 days 01:15:46.118893826,0 days 00:40:51.402324850,False
U292,2023-03,0 days 00:33:40.180336429,0 days 00:32:31.306028205,False
U292,2023-04,0 days 00:26:56.006128982,0 days 00:32:31.306028205,False
U292,2023-05,0 days 00:35:06.300663514,0 days 00:32:31.306028205,False
U292,2023-06,0 days 00:33:20.574958509,0 days 00:32:31.306028205,False
U292,2023-07,0 days 00:44:58.619941917,0 days 00:32:31.306028205,False
U292,2023-08,0 days 00:11:33.182602697,0 days 00:32:31.306028205,True
U292,2023-09,0 days 00:29:01.900481227,0 days 00:32:31.306028205,False
U292,2023-10,0 days 00:27:50.949464545,0 days 00:32:31.306028205,False
U292,2023-11,0 days 00:24:53.017422643,0 days 00:32:31.306028205,False
U292,2023-12,0 days 00:46:16.727015003,0 days 00:32:31.306028205,False
U294,2023-03,0 days 00:31:55.927800056,0 days 00:34:36.639464193,False
U294,2023-04,0 days 00:27:29.437141487,0 days 00:34:36.639464193,False
U294,2023-05,0 days 00:36:26.114811798,0 days 00:34:36.639464193,False
U294,2023-06,0 days 00:33:56.223787278,0 days 00:34:36.639464193,False
U294,2023-07,0 days 00:36:14.676401945,0 days 00:34:36.639464193,False
U294,2023-08,0 days 00:42:11.498615302,0 days 00:34:36.639464193,False
U295,2023-05,0 days 00:04:41.581821789,0 days 00:34:25.049459001,True
U295,2023-06,0 days 00:32:05.384334054,0 days 00:34:25.049459001,False
U295,2023-07,0 days 01:18:57.366408819,0 days 00:34:25.049459001,False
U295,2023-08,0 days 00:24:35.011061819,0 days 00:34:25.049459001,False
U295,2023-09,0 days 00:20:37.919048721,0 days 00:34:25.049459001,True
U295,2023-10,0 days 00:43:22.671599991,0 days 00:34:25.049459001,False
U295,2023-11,0 days 00:28:20.144903104,0 days 00:34:25.049459001,False
U295,2023-12,0 days 00:57:26.064924275,0 days 00:34:25.049459001,False
U296,2023-02,0 days 00:36:16.961605472,0 days 00:36:28.720101494,False
U296,2023-03,0 days 00:27:38.297665597,0 days 00:36:28.720101494,False
U296,2023-04,0 days 00:40:04.688024848,0 days 00:36:28.720101494,False
U296,2023-05,0 days 00:40:43.659988483,0 days 00:36:28.720101494,False
U296,2023-06,0 days 00:33:58.673924305,0 days 00:36:28.720101494,False
U296,2023-07,0 days 00:42:28.980345851,0 days 00:36:28.720101494,False
U296,2023-08,0 days 00:39:48.308747162,0 days 00:36:28.720101494,False
U296,2023-09,0 days 00:45:56.065222870,0 days 00:36:28.720101494,False
U296,2023-10,0 days 00:26:08.168588422,0 days 00:36:28.720101494,False
U296,2023-11,0 days 00:36:32.247227625,0 days 00:36:28.720101494,False
U296,2023-12,0 days 00:39:27.108952290,0 days 00:36:28.720101494,False
U298,2023-03,0 days 00:29:52.667052249,0 days 00:34:56.073109676,False
U298,2023-04,0 days 00:39:37.928512763,0 days 00:34:56.073109676,False
U298,2023-05,0 days 00:31:41.768703269,0 days 00:34:56.073109676,False
U298,2023-06,0 days 00:48:28.396545451,0 days 00:34:56.073109676,False
U298,2023-07,0 days 00:32:50.727896916,0 days 00:34:56.073109676,False
U298,2023-08,0 days 00:36:57.945393832,0 days 00:34:56.073109676,False
U298,2023-09,0 days 00:49:23.145103549,0 days 00:34:56.073109676,False
U298,2023-10,0 days 00:38:53.776903815,0 days 00:34:56.073109676,False
U298,2023-11,0 days 00:23:05.300118963,0 days 00:34:56.073109676,True
U298,2023-12,0 days 00:28:44.996761300,0 days 00:34:56.073109676,False
U299,2023-03,0 days 00:23:57.807016054,0 days 00:33:30.824956001,False
U299,2023-04,0 days 00:31:42.014281750,0 days 00:33:30.824956001,False
U299,2023-05,0 days 00:35:15.029966784,0 days 00:33:30.824956001,False
U299,2023-06,0 days 00:27:51.060758859,0 days 00:33:30.824956001,False
U299,2023-07,0 days 00:30:13.085619258,0 days 00:33:30.824956001,False
U299,2023-08,0 days 00:32:35.750124267,0 days 00:33:30.824956001,False
U299,2023-09,0 days 00:36:11.795049568,0 days 00:33:30.824956001,False
U299,2023-10,0 days 00:39:47.413396668,0 days 00:33:30.824956001,False
U299,2023-11,0 days 00:48:27.909706468,0 days 00:33:30.824956001,False
U299,2023-12,0 days 00:28:42.702678966,0 days 00:33:30.824956001,False
U300,2023-06,0 days 00:28:07.188851395,0 days 00:34:57.668397899,False
U300,2023-07,0 days 00:35:22.217755254,0 days 00:34:57.668397899,False
U300,2023-08,0 days 00:34:02.024102396,0 days 00:34:57.668397899,False
U300,2023-09,0 days 00:46:05.649246054,0 days 00:34:57.668397899,False
U300,2023-10,0 days 00:39:39.851411248,0 days 00:34:57.668397899,False
U300,2023-11,0 days 00:24:47.894908784,0 days 00:34:57.668397899,False
U300,2023-12,0 days 00:30:58.067470362,0 days 00:34:57.668397899,False
